eval_id,sample_id,pair_id,pair_index,seed_group,replicate,latent_seed,condition,entity_A,entity_B,left_choice,right_choice,correct_binding,drift,A_to_B_leakage,B_to_A_leakage,left_reason,right_reason,model
eval_0845,sample_0840,pair_092,92,2,2,2022,lsda_clean,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,clear crystal with engraved floral motifs and geometric cuts matches A-alone,swirling green-yellow glass with organic texture matches B-alone,qwen3-vl-235b-a22b-instruct
eval_0503,sample_0840,pair_092,92,2,2,2022,native_SS,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,"Both feature precise geometric cut crystal patterns on clear glass, matching A's technique.","Shared marbled green-yellow glass texture and organic flow, unlike A's crisp cut crystal.",qwen3-vl-235b-a22b-instruct
eval_0516,sample_0575,pair_092,92,2,3,2023,lsda_clean,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,Intricate etched floral motifs and clear glass texture align with A-alone's decorative technique.,"Green gradient glaze and smooth, unetched surface match B-alone's material and finish.",qwen3-vl-235b-a22b-instruct
eval_1050,sample_0575,pair_092,92,2,3,2023,native_SS,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,Intricate etched floral motifs and transparent clarity align with A-alone’s decorative technique and texture.,"Amber-green gradient and smooth, glossy finish match B-alone’s material impression and color system.",qwen3-vl-235b-a22b-instruct
eval_0109,sample_0637,pair_092,92,3,1,3031,lsda_clean,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,"Matched cut crystal technique, geometric motifs, and transparent clarity.",Shared iridescent green-yellow glass with fluid color swirls and glossy finish.,qwen3-vl-235b-a22b-instruct
eval_1127,sample_0637,pair_092,92,3,1,3031,native_SS,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,Clear cut crystal with geometric and foliate engraving matches A-alone's material and decorative technique.,Green iridescent glass with floral overlay matches B-alone's color and surface treatment.,qwen3-vl-235b-a22b-instruct
eval_0266,sample_0290,pair_092,92,3,2,3032,lsda_clean,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,B,A,0,1,1,1,"Matches B-alone’s green/yellow gradient, painted flowers, and ribbed texture.",Shares amber glass with white floral etching and scalloped rim like A-alone.,qwen3-vl-235b-a22b-instruct
eval_0941,sample_0290,pair_092,92,3,2,3032,native_SS,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,B,A,0,1,1,1,Same green glass with relief floral motifs and gradient finish as B-alone.,Same amber glass with white floral etching as A-alone.,qwen3-vl-235b-a22b-instruct
eval_0403,sample_0176,pair_092,92,3,3,3033,lsda_clean,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,etched floral motifs and clear-cut finish match A-alone,swirled multicolor glass texture matches B-alone,qwen3-vl-235b-a22b-instruct
eval_1322,sample_0176,pair_092,92,3,3,3033,native_SS,a Bohemian cut-glass vase,a Czech Železný Brod art-glass vase,A,B,1,0,0,0,Clear cut-glass with geometric and floral motifs mirrors A-alone’s engraved patterns and crisp finish.,Green glass with vertical striations and wavy rim matches B-alone's fluid color blending and texture.,qwen3-vl-235b-a22b-instruct
eval_0832,sample_0275,pair_093,93,1,1,1011,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,vibrant multicolor mosaic patterns and glossy finish match A-alone,matte turquoise texture with carved geometric motifs matches B-alone,qwen3-vl-235b-a22b-instruct
eval_0493,sample_0275,pair_093,93,1,1,1011,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,B,A,0,1,1,1,"Matches turquoise color, carved texture, and matte finish of B-alone.",Shares vibrant millefiori patterns and glossy finish with A-alone.,qwen3-vl-235b-a22b-instruct
eval_0347,sample_0481,pair_093,93,1,2,1012,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,"Glossy, multicolored millefiori motifs and polished glass surface align with A-alone.",Textured matte beads with earthy tones and carved patterns match B-alone's surface finish.,qwen3-vl-235b-a22b-instruct
eval_1478,sample_0481,pair_093,93,1,2,1012,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,vibrant millefiori patterns and glossy finish match A-alone,matte earthy tones and carved texture match B-alone,qwen3-vl-235b-a22b-instruct
eval_1790,sample_0232,pair_093,93,1,3,1013,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,"Glossy multicolored floral millefiori beads match A-alone’s vibrant, patterned surface finish.",Textured matte yellow beads with carved geometric patterns match B-alone’s surface style.,qwen3-vl-235b-a22b-instruct
eval_0939,sample_0232,pair_093,93,1,3,1013,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,vibrant floral millefiori pattern and glossy finish match A-alone,matte carved texture and earthy yellow tone match B-alone,qwen3-vl-235b-a22b-instruct
eval_0229,sample_0302,pair_093,93,2,1,2021,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,Colorful floral mosaic patterns on glossy beads match A-alone's decorative technique.,Textured turquoise beads with matte finish match B-alone's surface style.,qwen3-vl-235b-a22b-instruct
eval_0937,sample_0302,pair_093,93,2,1,2021,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,B,A,0,1,1,1,textured turquoise beads with woven accents match B-alone,dense floral millefiori pattern and glossy finish match A-alone,qwen3-vl-235b-a22b-instruct
eval_1586,sample_0428,pair_093,93,2,2,2022,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,"glossy, multicolored floral enamel motifs on round beads match A-alone","matte, weathered turquoise and earth-toned beads with carved texture match B-alone",qwen3-vl-235b-a22b-instruct
eval_1210,sample_0428,pair_093,93,2,2,2022,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,Vibrant floral enamel motifs and glossy finish mirror A-alone’s decorative style.,Textured earthy beads with layered patina match B-alone’s rustic finish.,qwen3-vl-235b-a22b-instruct
eval_1640,sample_0086,pair_093,93,2,3,2023,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,"glossy, floral mosaic patterns and blue-white palette match A-alone","matte, porous texture and earthy color blocks match B-alone",qwen3-vl-235b-a22b-instruct
eval_1072,sample_0086,pair_093,93,2,3,2023,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,"Glossy, floral-patterned millefiori beads with bright blue/white palette match A-alone.",Textured matte beads with earthy tones and irregular surface match B-alone.,qwen3-vl-235b-a22b-instruct
eval_1412,sample_0136,pair_093,93,3,1,3031,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,"glossy, multicolored floral mosaic beads matching A-alone's vibrant pattern","matte, weathered turquoise and brown beads with rustic texture like B-alone",qwen3-vl-235b-a22b-instruct
eval_0544,sample_0136,pair_093,93,3,1,3031,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,Vibrant floral mosaic patterns on glossy beads mirror A-alone’s color system and decorative motifs.,"Textured, mottled turquoise and earth-toned beads with rustic finish match B-alone’s material impression.",qwen3-vl-235b-a22b-instruct
eval_1687,sample_0012,pair_093,93,3,2,3032,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,multicolored mosaic-like glass beads with floral motifs match A-alone,yellow and brown textured beads with crackled finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_1274,sample_0012,pair_093,93,3,2,3032,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,Colorful mosaic-like bead patterns with floral motifs mirror A-alone's decorative style.,Textured yellow and brown beads with crackled glaze match B-alone's surface finish.,qwen3-vl-235b-a22b-instruct
eval_1513,sample_0563,pair_093,93,3,3,3033,lsda_clean,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,Vibrant floral millefiori patterns and glossy finish match A-alone.,Turquoise matte texture and carved geometric motifs match B-alone.,qwen3-vl-235b-a22b-instruct
eval_0454,sample_0563,pair_093,93,3,3,3033,native_SS,a Venetian millefiori glass-bead necklace,a Ghanaian Krobo powder-glass-bead necklace,A,B,1,0,0,0,matches A-alone’s multicolored floral millefiori patterns and glossy finish,"shares turquoise color, carved texture, and geometric motifs with B-alone",qwen3-vl-235b-a22b-instruct
eval_1470,sample_0220,pair_094,94,1,1,1011,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,"Matches A's structured grid pattern, bamboo framing, and uniform light-brown material tone.","Shares B's dense, rounded weave and natural-toned finish without geometric patterning.",qwen3-vl-235b-a22b-instruct
eval_0365,sample_0220,pair_094,94,1,1,1011,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,Matches A-alone’s tight grid pattern and structured latticework finish.,"Shares dense, rounded weave and natural brown tones with B-alone.",qwen3-vl-235b-a22b-instruct
eval_0551,sample_0097,pair_094,94,1,2,1012,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,shows uniform light-toned weave and smooth finish matching A-alone,features dark geometric motifs and tight woven texture like B-alone,qwen3-vl-235b-a22b-instruct
eval_0170,sample_0097,pair_094,94,1,2,1012,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,matches A-alone’s light bamboo weave and horizontal banding,shares dark woven texture and geometric motifs with B-alone,qwen3-vl-235b-a22b-instruct
eval_0474,sample_0344,pair_094,94,1,3,1013,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,"Matches A-alone’s uniform tight weave and smooth, polished finish.",Similar dark woven texture and structural banding as B-alone.,qwen3-vl-235b-a22b-instruct
eval_1285,sample_0344,pair_094,94,1,3,1013,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,lighter uniform weave and horizontal banding align with A-alone,darker woven texture and structural banding match B-alone,qwen3-vl-235b-a22b-instruct
eval_1363,sample_0101,pair_094,94,2,1,2021,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,tight grid weave and light tan finish matching A-alone,dense dark woven texture with irregular pattern like B-alone,qwen3-vl-235b-a22b-instruct
eval_1561,sample_0101,pair_094,94,2,1,2021,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,open grid pattern and lighter tan hue match A-alone,dense diagonal weave and darker brown tone match B-alone,qwen3-vl-235b-a22b-instruct
eval_1497,sample_0776,pair_094,94,2,2,2022,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,Shows uniform fine vertical weave and light tone matching A-alone,Uses dark woven bands and textured pattern like B-alone,qwen3-vl-235b-a22b-instruct
eval_1296,sample_0776,pair_094,94,2,2,2022,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,Matches A-alone’s uniform light tan weave and smooth finish.,Shares dark woven bands and textured pattern with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0704,sample_0743,pair_094,94,2,3,2023,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,lighter tan color and uniform tight weave matching A-alone,"darker, more irregular weave and mottled finish like B-alone",qwen3-vl-235b-a22b-instruct
eval_1294,sample_0743,pair_094,94,2,3,2023,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,B,A,0,1,1,1,"Matches B-alone’s darker brown tone and tighter, denser weave pattern.",Shares light tan color and simple horizontal banding with A-alone.,qwen3-vl-235b-a22b-instruct
eval_1133,sample_0174,pair_094,94,3,1,3031,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,"Matches A's lighter color, grid pattern, and lidded structure.","Shares B's tighter, darker weave and rounded form texture.",qwen3-vl-235b-a22b-instruct
eval_1592,sample_0174,pair_094,94,3,1,3031,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,"light tan, uniform basketweave pattern matching A-alone","dark, dense weave with weathered texture like B-alone",qwen3-vl-235b-a22b-instruct
eval_1402,sample_0796,pair_094,94,3,2,3032,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,uniform light-brown wicker pattern and smooth finish match A-alone,dark woven texture with black accent bands matches B-alone,qwen3-vl-235b-a22b-instruct
eval_0204,sample_0796,pair_094,94,3,2,3032,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,tight uniform weave and warm brown tone match A-alone,dark woven texture with horizontal banding matches B-alone,qwen3-vl-235b-a22b-instruct
eval_0862,sample_0397,pair_094,94,3,3,3033,lsda_clean,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,lighter vertical weave and lid style match A-alone,dark woven texture and tight pattern match B-alone,qwen3-vl-235b-a22b-instruct
eval_1482,sample_0397,pair_094,94,3,3,3033,native_SS,a Japanese woven-bamboo basket,a Philippine nito-vine basket,A,B,1,0,0,0,Matches A's uniform light tan color and simple vertical stripe texture.,"Shares B's darker, variegated weave and complex banding pattern.",qwen3-vl-235b-a22b-instruct
eval_1206,sample_0508,pair_095,95,1,1,1011,lsda_clean,a Navajo coiled basket,a Panamanian Wounaan chunga basket,A,B,1,0,0,0,Matches A-alone’s concentric red-black pattern and radial symmetry.,Shares bold black geometric motifs and striped rim with B-alone.,qwen3-vl-235b-a22b-instruct
eval_1056,sample_0508,pair_095,95,1,1,1011,native_SS,a Navajo coiled basket,a Panamanian Wounaan chunga basket,A,B,1,0,0,0,Matches A-alone’s concentric circular pattern and red/black/cream color system.,Shares bold black geometric motifs and similar weave texture with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0250,sample_0871,pair_095,95,1,2,1012,lsda_clean,a Navajo coiled basket,a Panamanian Wounaan chunga basket,A,B,1,0,0,0,"Matches A's concentric circular pattern, red geometric motifs, and radial symmetry.",Shares B's angular black zigzag motifs and earthy color palette without red accents.,qwen3-vl-235b-a22b-instruct
eval_1433,sample_0871,pair_095,95,1,2,1012,native_SS,a Navajo coiled basket,a Panamanian Wounaan chunga basket,B,B,0,1,0,1,"Matches B's geometric pattern density, color palette, and coiled finish.",Shares B's angular black-and-tan zigzag motifs and tight weave texture.,qwen3-vl-235b-a22b-instruct
eval_1541,sample_0822,pair_095,95,1,3,1013,lsda_clean,a Navajo coiled basket,a Panamanian Wounaan chunga basket,A,B,1,0,0,0,Matches A-alone’s concentric circular pattern and reddish-brown accents.,Shares bold zigzag motifs and similar color palette with B-alone.,qwen3-vl-235b-a22b-instruct
